% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.2	1	3	21	1	1	28	549	0
0.2	1	1	21	1	2	28	549	0
0.2	1	2	21	1	3	28	549	0
0.2	1	4	21	1	4	28	549	0
0.201	1	3	21	2	1	28	549	0
0.201	1	1	21	2	2	28	549	0
0.201	1	2	21	2	3	28	549	0
0.201	1	4	21	2	4	28	549	0
0.202	1	3	21	3	1	28	549	0
0.202	1	1	21	3	2	28	549	0
0.202	1	2	21	3	3	28	549	0
0.202	1	4	21	3	4	28	549	0
0.203	1	3	21	4	1	28	549	0
0.203	1	1	21	4	2	28	549	0
0.203	1	2	21	4	3	28	549	0
0.203	1	4	21	4	4	28	549	0
0.204	1	3	21	5	1	28	549	0
0.204	1	1	21	5	2	28	549	0
0.204	1	2	21	5	3	28	549	0
0.204	1	4	21	5	4	28	549	0
0.205	1	3	21	6	1	28	549	0
0.205	1	1	21	6	2	28	549	0
0.205	1	2	21	6	3	28	549	0
0.205	1	4	21	6	4	28	549	0
0.206	1	3	21	7	1	28	549	0
0.206	1	1	21	7	2	28	549	0
0.206	1	2	21	7	3	28	549	0
0.206	1	4	21	7	4	28	549	0
0.207	1	3	21	8	1	28	549	0
0.207	1	1	21	8	2	28	549	0
0.207	1	2	21	8	3	28	549	0
0.207	1	4	21	8	4	28	549	0
0.208	1	3	21	9	1	28	549	0
0.208	1	1	21	9	2	28	549	0
0.208	1	2	21	9	3	28	549	0
0.208	1	4	21	9	4	28	549	0
0.209	1	3	21	10	1	28	549	0
0.209	1	1	21	10	2	28	549	0
0.209	1	2	21	10	3	28	549	0
0.209	1	4	21	10	4	28	549	0
0.21	1	3	22	1	1	28	549	0
0.21	1	1	22	1	2	28	549	0
0.21	1	2	22	1	3	28	549	0
0.21	1	4	22	1	4	28	549	0
0.211	1	3	22	2	1	28	549	0
0.211	1	1	22	2	2	28	549	0
0.211	1	2	22	2	3	28	549	0
0.211	1	4	22	2	4	28	549	0
0.212	1	3	22	3	1	28	549	0
0.212	1	1	22	3	2	28	549	0
0.212	1	2	22	3	3	28	549	0
0.212	1	4	22	3	4	28	549	0
0.213	1	3	22	4	1	28	549	0
0.213	1	1	22	4	2	28	549	0
0.213	1	2	22	4	3	28	549	0
0.213	1	4	22	4	4	28	549	0
0.214	1	3	22	5	1	28	549	0
0.214	1	1	22	5	2	28	549	0
0.214	1	2	22	5	3	28	549	0
0.214	1	4	22	5	4	28	549	0
0.215	1	3	22	6	1	28	549	0
0.215	1	1	22	6	2	28	549	0
0.215	1	2	22	6	3	28	549	0
0.215	1	4	22	6	4	28	549	0
0.216	1	3	22	7	1	28	549	0
0.216	1	1	22	7	2	28	549	0
0.216	1	2	22	7	3	28	549	0
0.216	1	4	22	7	4	28	549	0
0.217	1	3	22	8	1	28	549	0
0.217	1	1	22	8	2	28	549	0
0.217	1	2	22	8	3	28	549	0
0.217	1	4	22	8	4	28	549	0
0.218	1	3	22	9	1	28	549	0
0.218	1	1	22	9	2	28	549	0
0.218	1	2	22	9	3	28	549	0
0.218	1	4	22	9	4	28	549	0
0.219	1	3	22	10	1	28	549	0
0.219	1	1	22	10	2	28	549	0
0.219	1	2	22	10	3	28	549	0
0.219	1	4	22	10	4	28	549	0
0.22	1	3	23	1	1	28	549	0
0.22	1	1	23	1	2	28	549	0
0.22	1	2	23	1	3	28	549	0
0.22	1	4	23	1	4	28	549	0
0.221	1	3	23	2	1	28	549	0
0.221	1	1	23	2	2	28	549	0
0.221	1	2	23	2	3	28	549	0
0.221	1	4	23	2	4	28	549	0
0.222	1	3	23	3	1	28	549	0
0.222	1	1	23	3	2	28	549	0
0.222	1	2	23	3	3	28	549	0
0.222	1	4	23	3	4	28	549	0
0.223	1	3	23	4	1	28	549	0
0.223	1	1	23	4	2	28	549	0
0.223	1	2	23	4	3	28	549	0
0.223	1	4	23	4	4	28	549	0
0.224	1	3	23	5	1	28	549	0
0.224	1	1	23	5	2	28	549	0
0.224	1	2	23	5	3	28	549	0
0.224	1	4	23	5	4	28	549	0
0.225	1	3	23	6	1	28	549	0
0.225	1	1	23	6	2	28	549	0
0.225	1	2	23	6	3	28	549	0
0.225	1	4	23	6	4	28	549	0
0.226	1	3	23	7	1	28	549	0
0.226	1	1	23	7	2	28	549	0
0.226	1	2	23	7	3	28	549	0
0.226	1	4	23	7	4	28	549	0
0.227	1	3	23	8	1	28	549	0
0.227	1	1	23	8	2	28	549	0
0.227	1	2	23	8	3	28	549	0
0.227	1	4	23	8	4	28	549	0
0.228	1	3	23	9	1	28	549	0
0.228	1	1	23	9	2	28	549	0
0.228	1	2	23	9	3	28	549	0
0.228	1	4	23	9	4	28	549	0
0.229	1	3	23	10	1	28	549	0
0.229	1	1	23	10	2	28	549	0
0.229	1	2	23	10	3	28	549	0
0.229	1	4	23	10	4	28	549	0
0.23	1	3	24	1	1	28	549	0
0.23	1	1	24	1	2	28	549	0
0.23	1	2	24	1	3	28	549	0
0.23	1	4	24	1	4	28	549	0
0.231	1	3	24	2	1	28	549	0
0.231	1	1	24	2	2	28	549	0
0.231	1	2	24	2	3	28	549	0
0.231	1	4	24	2	4	28	549	0
0.232	1	3	24	3	1	28	549	0
0.232	1	1	24	3	2	28	549	0
0.232	1	2	24	3	3	28	549	0
0.232	1	4	24	3	4	28	549	0
0.233	1	3	24	4	1	28	549	0
0.233	1	1	24	4	2	28	549	0
0.233	1	2	24	4	3	28	549	0
0.233	1	4	24	4	4	28	549	0
0.234	1	3	24	5	1	28	549	0
0.234	1	1	24	5	2	28	549	0
0.234	1	2	24	5	3	28	549	0
0.234	1	4	24	5	4	28	549	0
0.235	1	3	24	6	1	28	549	0
0.235	1	1	24	6	2	28	549	0
0.235	1	2	24	6	3	28	549	0
0.235	1	4	24	6	4	28	549	0
0.236	1	3	24	7	1	28	549	0
0.236	1	1	24	7	2	28	549	0
0.236	1	2	24	7	3	28	549	0
0.236	1	4	24	7	4	28	549	0
0.237	1	3	24	8	1	28	549	0
0.237	1	1	24	8	2	28	549	0
0.237	1	2	24	8	3	28	549	0
0.237	1	4	24	8	4	28	549	0
0.238	1	3	24	9	1	28	549	0
0.238	1	1	24	9	2	28	549	0
0.238	1	2	24	9	3	28	549	0
0.238	1	4	24	9	4	28	549	0
0.239	1	3	24	10	1	28	549	0
0.239	1	1	24	10	2	28	549	0
0.239	1	2	24	10	3	28	549	0
0.239	1	4	24	10	4	28	549	0
0.24	1	3	25	1	1	28	549	0
0.24	1	1	25	1	2	28	549	0
0.24	1	2	25	1	3	28	549	0
0.24	1	4	25	1	4	28	549	0
0.241	1	3	25	2	1	28	549	0
0.241	1	1	25	2	2	28	549	0
0.241	1	2	25	2	3	28	549	0
0.241	1	4	25	2	4	28	549	0
0.242	1	3	25	3	1	28	549	0
0.242	1	1	25	3	2	28	549	0
0.242	1	2	25	3	3	28	549	0
0.242	1	4	25	3	4	28	549	0
0.243	1	3	25	4	1	28	549	0
0.243	1	1	25	4	2	28	549	0
0.243	1	2	25	4	3	28	549	0
0.243	1	4	25	4	4	28	549	0
0.244	1	3	25	5	1	28	549	0
0.244	1	1	25	5	2	28	549	0
0.244	1	2	25	5	3	28	549	0
0.244	1	4	25	5	4	28	549	0
0.245	1	3	25	6	1	28	549	0
0.245	1	1	25	6	2	28	549	0
0.245	1	2	25	6	3	28	549	0
0.245	1	4	25	6	4	28	549	0
0.246	1	3	25	7	1	28	549	0
0.246	1	1	25	7	2	28	549	0
0.246	1	2	25	7	3	28	549	0
0.246	1	4	25	7	4	28	549	0
0.247	1	3	25	8	1	28	549	0
0.247	1	1	25	8	2	28	549	0
0.247	1	2	25	8	3	28	549	0
0.247	1	4	25	8	4	28	549	0
0.248	1	3	25	9	1	28	549	0
0.248	1	1	25	9	2	28	549	0
0.248	1	2	25	9	3	28	549	0
0.248	1	4	25	9	4	28	549	0
0.249	1	3	25	10	1	28	549	0
0.249	1	1	25	10	2	28	549	0
0.249	1	2	25	10	3	28	549	0
0.249	1	4	25	10	4	28	549	0
0.25	1	3	26	1	1	28	549	0
0.25	1	1	26	1	2	28	549	0
0.25	1	2	26	1	3	28	549	0
0.25	1	4	26	1	4	28	549	0
0.251	1	3	26	2	1	28	549	0
0.251	1	1	26	2	2	28	549	0
0.251	1	2	26	2	3	28	549	0
0.251	1	4	26	2	4	28	549	0
0.252	1	3	26	3	1	28	549	0
0.252	1	1	26	3	2	28	549	0
0.252	1	2	26	3	3	28	549	0
0.252	1	4	26	3	4	28	549	0
0.253	1	3	26	4	1	28	549	0
0.253	1	1	26	4	2	28	549	0
0.253	1	2	26	4	3	28	549	0
0.253	1	4	26	4	4	28	549	0
0.254	1	3	26	5	1	28	549	0
0.254	1	1	26	5	2	28	549	0
0.254	1	2	26	5	3	28	549	0
0.254	1	4	26	5	4	28	549	0
0.255	1	3	26	6	1	28	549	0
0.255	1	1	26	6	2	28	549	0
0.255	1	2	26	6	3	28	549	0
0.255	1	4	26	6	4	28	549	0
0.256	1	3	26	7	1	28	549	0
0.256	1	1	26	7	2	28	549	0
0.256	1	2	26	7	3	28	549	0
0.256	1	4	26	7	4	28	549	0
0.257	1	3	26	8	1	28	549	0
0.257	1	1	26	8	2	28	549	0
0.257	1	2	26	8	3	28	549	0
0.257	1	4	26	8	4	28	549	0
0.258	1	3	26	9	1	28	549	0
0.258	1	1	26	9	2	28	549	0
0.258	1	2	26	9	3	28	549	0
0.258	1	4	26	9	4	28	549	0
0.259	1	3	26	10	1	28	549	0
0.259	1	1	26	10	2	28	549	0
0.259	1	2	26	10	3	28	549	0
0.259	1	4	26	10	4	28	549	0
0.26	1	3	27	1	1	28	549	0
0.26	1	1	27	1	2	28	549	0
0.26	1	2	27	1	3	28	549	0
0.26	1	4	27	1	4	28	549	0
0.261	1	3	27	2	1	28	549	0
0.261	1	1	27	2	2	28	549	0
0.261	1	2	27	2	3	28	549	0
0.261	1	4	27	2	4	28	549	0
0.262	1	3	27	3	1	28	549	0
0.262	1	1	27	3	2	28	549	0
0.262	1	2	27	3	3	28	549	0
0.262	1	4	27	3	4	28	549	0
0.263	1	3	27	4	1	28	549	0
0.263	1	1	27	4	2	28	549	0
0.263	1	2	27	4	3	28	549	0
0.263	1	4	27	4	4	28	549	0
0.264	1	3	27	5	1	28	549	0
0.264	1	1	27	5	2	28	549	0
0.264	1	2	27	5	3	28	549	0
0.264	1	4	27	5	4	28	549	0
0.265	1	3	27	6	1	28	549	0
0.265	1	1	27	6	2	28	549	0
0.265	1	2	27	6	3	28	549	0
0.265	1	4	27	6	4	28	549	0
0.266	1	3	27	7	1	28	549	0
0.266	1	1	27	7	2	28	549	0
0.266	1	2	27	7	3	28	549	0
0.266	1	4	27	7	4	28	549	0
0.267	1	3	27	8	1	28	549	0
0.267	1	1	27	8	2	28	549	0
0.267	1	2	27	8	3	28	549	0
0.267	1	4	27	8	4	28	549	0
0.268	1	3	27	9	1	28	549	0
0.268	1	1	27	9	2	28	549	0
0.268	1	2	27	9	3	28	549	0
0.268	1	4	27	9	4	28	549	0
0.269	1	3	27	10	1	28	549	0
0.269	1	1	27	10	2	28	549	0
0.269	1	2	27	10	3	28	549	0
0.269	1	4	27	10	4	28	549	0
0.27	1	3	28	1	1	28	549	0
0.27	1	1	28	1	2	28	549	0
0.27	1	2	28	1	3	28	549	0
0.27	1	4	28	1	4	28	549	0
0.271	1	3	28	2	1	28	549	0
0.271	1	1	28	2	2	28	549	0
0.271	1	2	28	2	3	28	549	0
0.271	1	4	28	2	4	28	549	0
0.272	1	3	28	3	1	28	549	0
0.272	1	1	28	3	2	28	549	0
0.272	1	2	28	3	3	28	549	0
0.272	1	4	28	3	4	28	549	0
0.273	1	3	28	4	1	28	549	0
0.273	1	1	28	4	2	28	549	0
0.273	1	2	28	4	3	28	549	0
0.273	1	4	28	4	4	28	549	0
0.274	1	3	28	5	1	28	549	0
0.274	1	1	28	5	2	28	549	0
0.274	1	2	28	5	3	28	549	0
0.274	1	4	28	5	4	28	549	0
0.275	1	3	28	6	1	28	549	0
0.275	1	1	28	6	2	28	549	0
0.275	1	2	28	6	3	28	549	0
0.275	1	4	28	6	4	28	549	0
0.276	1	3	28	7	1	28	549	0
0.276	1	1	28	7	2	28	549	0
0.276	1	2	28	7	3	28	549	0
0.276	1	4	28	7	4	28	549	0
0.277	1	3	28	8	1	28	549	0
0.277	1	1	28	8	2	28	549	0
0.277	1	2	28	8	3	28	549	0
0.277	1	4	28	8	4	28	549	0
0.278	1	3	28	9	1	28	549	0
0.278	1	1	28	9	2	28	549	0
0.278	1	2	28	9	3	28	549	0
0.278	1	4	28	9	4	28	549	0
0.279	1	3	28	10	1	28	549	0
0.279	1	1	28	10	2	28	549	0
0.279	1	2	28	10	3	28	549	0
0.279	1	4	28	10	4	28	549	0
0.28	1	3	29	1	1	28	549	0
0.28	1	1	29	1	2	28	549	0
0.28	1	2	29	1	3	28	549	0
0.28	1	4	29	1	4	28	549	0
0.281	1	3	29	2	1	28	549	0
0.281	1	1	29	2	2	28	549	0
0.281	1	2	29	2	3	28	549	0
0.281	1	4	29	2	4	28	549	0
0.282	1	3	29	3	1	28	549	0
0.282	1	1	29	3	2	28	549	0
0.282	1	2	29	3	3	28	549	0
0.282	1	4	29	3	4	28	549	0
0.283	1	3	29	4	1	28	549	0
0.283	1	1	29	4	2	28	549	0
0.283	1	2	29	4	3	28	549	0
0.283	1	4	29	4	4	28	549	0
0.284	1	3	29	5	1	28	549	0
0.284	1	1	29	5	2	28	549	0
0.284	1	2	29	5	3	28	549	0
0.284	1	4	29	5	4	28	549	0
0.285	1	3	29	6	1	28	549	0
0.285	1	1	29	6	2	28	549	0
0.285	1	2	29	6	3	28	549	0
0.285	1	4	29	6	4	28	549	0
0.286	1	3	29	7	1	28	549	0
0.286	1	1	29	7	2	28	549	0
0.286	1	2	29	7	3	28	549	0
0.286	1	4	29	7	4	28	549	0
0.287	1	3	29	8	1	28	549	0
0.287	1	1	29	8	2	28	549	0
0.287	1	2	29	8	3	28	549	0
0.287	1	4	29	8	4	28	549	0
0.288	1	3	29	9	1	28	549	0
0.288	1	1	29	9	2	28	549	0
0.288	1	2	29	9	3	28	549	0
0.288	1	4	29	9	4	28	549	0
0.289	1	3	29	10	1	28	549	0
0.289	1	1	29	10	2	28	549	0
0.289	1	2	29	10	3	28	549	0
0.289	1	4	29	10	4	28	549	0
0.29	1	3	30	1	1	28	549	0
0.29	1	1	30	1	2	28	549	0
0.29	1	2	30	1	3	28	549	0
0.29	1	4	30	1	4	28	549	0
0.291	1	3	30	2	1	28	549	0
0.291	1	1	30	2	2	28	549	0
0.291	1	2	30	2	3	28	549	0
0.291	1	4	30	2	4	28	549	0
0.292	1	3	30	3	1	28	549	0
0.292	1	1	30	3	2	28	549	0
0.292	1	2	30	3	3	28	549	0
0.292	1	4	30	3	4	28	549	0
0.293	1	3	30	4	1	28	549	0
0.293	1	1	30	4	2	28	549	0
0.293	1	2	30	4	3	28	549	0
0.293	1	4	30	4	4	28	549	0
0.294	1	3	30	5	1	28	549	0
0.294	1	1	30	5	2	28	549	0
0.294	1	2	30	5	3	28	549	0
0.294	1	4	30	5	4	28	549	0
0.295	1	3	30	6	1	28	549	0
0.295	1	1	30	6	2	28	549	0
0.295	1	2	30	6	3	28	549	0
0.295	1	4	30	6	4	28	549	0
0.296	1	3	30	7	1	28	549	0
0.296	1	1	30	7	2	28	549	0
0.296	1	2	30	7	3	28	549	0
0.296	1	4	30	7	4	28	549	0
0.297	1	3	30	8	1	28	549	0
0.297	1	1	30	8	2	28	549	0
0.297	1	2	30	8	3	28	549	0
0.297	1	4	30	8	4	28	549	0
0.298	1	3	30	9	1	28	549	0
0.298	1	1	30	9	2	28	549	0
0.298	1	2	30	9	3	28	549	0
0.298	1	4	30	9	4	28	549	0
0.299	1	3	30	10	1	28	549	0
0.299	1	1	30	10	2	28	549	0
0.299	1	2	30	10	3	28	549	0
0.299	1	4	30	10	4	28	549	0
0.3	1	3	31	1	1	28	549	0
0.3	1	1	31	1	2	28	549	0
0.3	1	2	31	1	3	28	549	0
0.3	1	4	31	1	4	28	549	0
0.301	1	3	31	2	1	28	549	0
0.301	1	1	31	2	2	28	549	0
0.301	1	2	31	2	3	28	549	0
0.301	1	4	31	2	4	28	549	0
0.302	1	3	31	3	1	28	549	0
0.302	1	1	31	3	2	28	549	0
0.302	1	2	31	3	3	28	549	0
0.302	1	4	31	3	4	28	549	0
0.303	1	3	31	4	1	28	549	0
0.303	1	1	31	4	2	28	549	0
0.303	1	2	31	4	3	28	549	0
0.303	1	4	31	4	4	28	549	0
0.304	1	3	31	5	1	28	549	0
0.304	1	1	31	5	2	28	549	0
0.304	1	2	31	5	3	28	549	0
0.304	1	4	31	5	4	28	549	0
0.305	1	3	31	6	1	28	549	0
0.305	1	1	31	6	2	28	549	0
0.305	1	2	31	6	3	28	549	0
0.305	1	4	31	6	4	28	549	0
0.306	1	3	31	7	1	28	549	0
0.306	1	1	31	7	2	28	549	0
0.306	1	2	31	7	3	28	549	0
0.306	1	4	31	7	4	28	549	0
0.307	1	3	31	8	1	28	549	0
0.307	1	1	31	8	2	28	549	0
0.307	1	2	31	8	3	28	549	0
0.307	1	4	31	8	4	28	549	0
0.308	1	3	31	9	1	28	549	0
0.308	1	1	31	9	2	28	549	0
0.308	1	2	31	9	3	28	549	0
0.308	1	4	31	9	4	28	549	0
0.309	1	3	31	10	1	28	549	0
0.309	1	1	31	10	2	28	549	0
0.309	1	2	31	10	3	28	549	0
0.309	1	4	31	10	4	28	549	0
0.31	1	3	32	1	1	28	549	0
0.31	1	1	32	1	2	28	549	0
0.31	1	2	32	1	3	28	549	0
0.31	1	4	32	1	4	28	549	0
0.311	1	3	32	2	1	28	549	0
0.311	1	1	32	2	2	28	549	0
0.311	1	2	32	2	3	28	549	0
0.311	1	4	32	2	4	28	549	0
0.312	1	3	32	3	1	28	549	0
0.312	1	1	32	3	2	28	549	0
0.312	1	2	32	3	3	28	549	0
0.312	1	4	32	3	4	28	549	0
0.313	1	3	32	4	1	28	549	0
0.313	1	1	32	4	2	28	549	0
0.313	1	2	32	4	3	28	549	0
0.313	1	4	32	4	4	28	549	0
0.314	1	3	32	5	1	28	549	0
0.314	1	1	32	5	2	28	549	0
0.314	1	2	32	5	3	28	549	0
0.314	1	4	32	5	4	28	549	0
0.315	1	3	32	6	1	28	549	0
0.315	1	1	32	6	2	28	549	0
0.315	1	2	32	6	3	28	549	0
0.315	1	4	32	6	4	28	549	0
0.316	1	3	32	7	1	28	549	0
0.316	1	1	32	7	2	28	549	0
0.316	1	2	32	7	3	28	549	0
0.316	1	4	32	7	4	28	549	0
0.317	1	3	32	8	1	28	549	0
0.317	1	1	32	8	2	28	549	0
0.317	1	2	32	8	3	28	549	0
0.317	1	4	32	8	4	28	549	0
0.318	1	3	32	9	1	28	549	0
0.318	1	1	32	9	2	28	549	0
0.318	1	2	32	9	3	28	549	0
0.318	1	4	32	9	4	28	549	0
0.319	1	3	32	10	1	28	549	0
0.319	1	1	32	10	2	28	549	0
0.319	1	2	32	10	3	28	549	0
0.319	1	4	32	10	4	28	549	0
0.32	1	3	33	1	1	28	549	0
0.32	1	1	33	1	2	28	549	0
0.32	1	2	33	1	3	28	549	0
0.32	1	4	33	1	4	28	549	0
0.321	1	3	33	2	1	28	549	0
0.321	1	1	33	2	2	28	549	0
0.321	1	2	33	2	3	28	549	0
0.321	1	4	33	2	4	28	549	0
0.322	1	3	33	3	1	28	549	0
0.322	1	1	33	3	2	28	549	0
0.322	1	2	33	3	3	28	549	0
0.322	1	4	33	3	4	28	549	0
0.323	1	3	33	4	1	28	549	0
0.323	1	1	33	4	2	28	549	0
0.323	1	2	33	4	3	28	549	0
0.323	1	4	33	4	4	28	549	0
0.324	1	3	33	5	1	28	549	0
0.324	1	1	33	5	2	28	549	0
0.324	1	2	33	5	3	28	549	0
0.324	1	4	33	5	4	28	549	0
0.325	1	3	33	6	1	28	549	0
0.325	1	1	33	6	2	28	549	0
0.325	1	2	33	6	3	28	549	0
0.325	1	4	33	6	4	28	549	0
0.326	1	3	33	7	1	28	549	0
0.326	1	1	33	7	2	28	549	0
0.326	1	2	33	7	3	28	549	0
0.326	1	4	33	7	4	28	549	0
0.327	1	3	33	8	1	28	549	0
0.327	1	1	33	8	2	28	549	0
0.327	1	2	33	8	3	28	549	0
0.327	1	4	33	8	4	28	549	0
0.328	1	3	33	9	1	28	549	0
0.328	1	1	33	9	2	28	549	0
0.328	1	2	33	9	3	28	549	0
0.328	1	4	33	9	4	28	549	0
0.329	1	3	33	10	1	28	549	0
0.329	1	1	33	10	2	28	549	0
0.329	1	2	33	10	3	28	549	0
0.329	1	4	33	10	4	28	549	0
0.33	1	3	34	1	1	28	549	0
0.33	1	1	34	1	2	28	549	0
0.33	1	2	34	1	3	28	549	0
0.33	1	4	34	1	4	28	549	0
0.331	1	3	34	2	1	28	549	0
0.331	1	1	34	2	2	28	549	0
0.331	1	2	34	2	3	28	549	0
0.331	1	4	34	2	4	28	549	0
0.332	1	3	34	3	1	28	549	0
0.332	1	1	34	3	2	28	549	0
0.332	1	2	34	3	3	28	549	0
0.332	1	4	34	3	4	28	549	0
0.333	1	3	34	4	1	28	549	0
0.333	1	1	34	4	2	28	549	0
0.333	1	2	34	4	3	28	549	0
0.333	1	4	34	4	4	28	549	0
0.334	1	3	34	5	1	28	549	0
0.334	1	1	34	5	2	28	549	0
0.334	1	2	34	5	3	28	549	0
0.334	1	4	34	5	4	28	549	0
0.335	1	3	34	6	1	28	549	0
0.335	1	1	34	6	2	28	549	0
0.335	1	2	34	6	3	28	549	0
0.335	1	4	34	6	4	28	549	0
0.336	1	3	34	7	1	28	549	0
0.336	1	1	34	7	2	28	549	0
0.336	1	2	34	7	3	28	549	0
0.336	1	4	34	7	4	28	549	0
0.337	1	3	34	8	1	28	549	0
0.337	1	1	34	8	2	28	549	0
0.337	1	2	34	8	3	28	549	0
0.337	1	4	34	8	4	28	549	0
0.338	1	3	34	9	1	28	549	0
0.338	1	1	34	9	2	28	549	0
0.338	1	2	34	9	3	28	549	0
0.338	1	4	34	9	4	28	549	0
0.339	1	3	34	10	1	28	549	0
0.339	1	1	34	10	2	28	549	0
0.339	1	2	34	10	3	28	549	0
0.339	1	4	34	10	4	28	549	0
0.34	1	3	35	1	1	28	549	0
0.34	1	1	35	1	2	28	549	0
0.34	1	2	35	1	3	28	549	0
0.34	1	4	35	1	4	28	549	0
0.341	1	3	35	2	1	28	549	0
0.341	1	1	35	2	2	28	549	0
0.341	1	2	35	2	3	28	549	0
0.341	1	4	35	2	4	28	549	0
0.342	1	3	35	3	1	28	549	0
0.342	1	1	35	3	2	28	549	0
0.342	1	2	35	3	3	28	549	0
0.342	1	4	35	3	4	28	549	0
0.343	1	3	35	4	1	28	549	0
0.343	1	1	35	4	2	28	549	0
0.343	1	2	35	4	3	28	549	0
0.343	1	4	35	4	4	28	549	0
0.344	1	3	35	5	1	28	549	0
0.344	1	1	35	5	2	28	549	0
0.344	1	2	35	5	3	28	549	0
0.344	1	4	35	5	4	28	549	0
0.345	1	3	35	6	1	28	549	0
0.345	1	1	35	6	2	28	549	0
0.345	1	2	35	6	3	28	549	0
0.345	1	4	35	6	4	28	549	0
0.346	1	3	35	7	1	28	549	0
0.346	1	1	35	7	2	28	549	0
0.346	1	2	35	7	3	28	549	0
0.346	1	4	35	7	4	28	549	0
0.347	1	3	35	8	1	28	549	0
0.347	1	1	35	8	2	28	549	0
0.347	1	2	35	8	3	28	549	0
0.347	1	4	35	8	4	28	549	0
0.348	1	3	35	9	1	28	549	0
0.348	1	1	35	9	2	28	549	0
0.348	1	2	35	9	3	28	549	0
0.348	1	4	35	9	4	28	549	0
0.349	1	3	35	10	1	28	549	0
0.349	1	1	35	10	2	28	549	0
0.349	1	2	35	10	3	28	549	0
0.349	1	4	35	10	4	28	549	0
0.35	1	3	36	1	1	28	549	0
0.35	1	1	36	1	2	28	549	0
0.35	1	2	36	1	3	28	549	0
0.35	1	4	36	1	4	28	549	0
0.351	1	3	36	2	1	28	549	0
0.351	1	1	36	2	2	28	549	0
0.351	1	2	36	2	3	28	549	0
0.351	1	4	36	2	4	28	549	0
0.352	1	3	36	3	1	28	549	0
0.352	1	1	36	3	2	28	549	0
0.352	1	2	36	3	3	28	549	0
0.352	1	4	36	3	4	28	549	0
0.353	1	3	36	4	1	28	549	0
0.353	1	1	36	4	2	28	549	0
0.353	1	2	36	4	3	28	549	0
0.353	1	4	36	4	4	28	549	0
0.354	1	3	36	5	1	28	549	0
0.354	1	1	36	5	2	28	549	0
0.354	1	2	36	5	3	28	549	0
0.354	1	4	36	5	4	28	549	0
0.355	1	3	36	6	1	28	549	0
0.355	1	1	36	6	2	28	549	0
0.355	1	2	36	6	3	28	549	0
0.355	1	4	36	6	4	28	549	0
0.356	1	3	36	7	1	28	549	0
0.356	1	1	36	7	2	28	549	0
0.356	1	2	36	7	3	28	549	0
0.356	1	4	36	7	4	28	549	0
0.357	1	3	36	8	1	28	549	0
0.357	1	1	36	8	2	28	549	0
0.357	1	2	36	8	3	28	549	0
0.357	1	4	36	8	4	28	549	0
0.358	1	3	36	9	1	28	549	0
0.358	1	1	36	9	2	28	549	0
0.358	1	2	36	9	3	28	549	0
0.358	1	4	36	9	4	28	549	0
0.359	1	3	36	10	1	28	549	0
0.359	1	1	36	10	2	28	549	0
0.359	1	2	36	10	3	28	549	0
0.359	1	4	36	10	4	28	549	0
0.36	1	3	37	1	1	28	549	0
0.36	1	1	37	1	2	28	549	0
0.36	1	2	37	1	3	28	549	0
0.36	1	4	37	1	4	28	549	0
0.361	1	3	37	2	1	28	549	0
0.361	1	1	37	2	2	28	549	0
0.361	1	2	37	2	3	28	549	0
0.361	1	4	37	2	4	28	549	0
0.362	1	3	37	3	1	28	549	0
0.362	1	1	37	3	2	28	549	0
0.362	1	2	37	3	3	28	549	0
0.362	1	4	37	3	4	28	549	0
0.363	1	3	37	4	1	28	549	0
0.363	1	1	37	4	2	28	549	0
0.363	1	2	37	4	3	28	549	0
0.363	1	4	37	4	4	28	549	0
0.364	1	3	37	5	1	28	549	0
0.364	1	1	37	5	2	28	549	0
0.364	1	2	37	5	3	28	549	0
0.364	1	4	37	5	4	28	549	0
0.365	1	3	37	6	1	28	549	0
0.365	1	1	37	6	2	28	549	0
0.365	1	2	37	6	3	28	549	0
0.365	1	4	37	6	4	28	549	0
0.366	1	3	37	7	1	28	549	0
0.366	1	1	37	7	2	28	549	0
0.366	1	2	37	7	3	28	549	0
0.366	1	4	37	7	4	28	549	0
0.367	1	3	37	8	1	28	549	0
0.367	1	1	37	8	2	28	549	0
0.367	1	2	37	8	3	28	549	0
0.367	1	4	37	8	4	28	549	0
0.368	1	3	37	9	1	28	549	0
0.368	1	1	37	9	2	28	549	0
0.368	1	2	37	9	3	28	549	0
0.368	1	4	37	9	4	28	549	0
0.369	1	3	37	10	1	28	549	0
0.369	1	1	37	10	2	28	549	0
0.369	1	2	37	10	3	28	549	0
0.369	1	4	37	10	4	28	549	0
0.37	1	3	38	1	1	28	549	0
0.37	1	1	38	1	2	28	549	0
0.37	1	2	38	1	3	28	549	0
0.37	1	4	38	1	4	28	549	0
0.371	1	3	38	2	1	28	549	0
0.371	1	1	38	2	2	28	549	0
0.371	1	2	38	2	3	28	549	0
0.371	1	4	38	2	4	28	549	0
0.372	1	3	38	3	1	28	549	0
0.372	1	1	38	3	2	28	549	0
0.372	1	2	38	3	3	28	549	0
0.372	1	4	38	3	4	28	549	0
0.373	1	3	38	4	1	28	549	0
0.373	1	1	38	4	2	28	549	0
0.373	1	2	38	4	3	28	549	0
0.373	1	4	38	4	4	28	549	0
0.374	1	3	38	5	1	28	549	0
0.374	1	1	38	5	2	28	549	0
