% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.576	1	4	58	7	4	28	2196	0	0	0
0.577	1	3	58	8	1	28	2196	0	0	0
0.578	1	1	58	9	2	28	2196	0	0	0
0.579	1	2	58	10	3	28	2196	0	0	0
0.58	1	4	59	1	4	28	2196	0	0	0
0.581	1	3	59	2	1	28	2196	0	0	0
0.582	1	1	59	3	2	28	2196	0	0	0
0.583	1	2	59	4	3	28	2196	0	0	0
0.584	1	4	59	5	4	28	2196	0	0	0
0.585	1	3	59	6	1	28	2196	0	0	0
0.586	1	1	59	7	2	28	2196	0	0	0
0.587	1	2	59	8	3	28	2196	0	0	0
0.588	1	4	59	9	4	28	2196	0	0	0
0.589	1	3	59	10	1	28	2196	0	0	0
0.59	1	1	60	1	2	28	2196	0	0	0
0.591	1	2	60	2	3	28	2196	0	0	0
0.592	1	4	60	3	4	28	2196	0	0	0
0.593	1	3	60	4	1	28	2196	0	0	0
0.594	1	1	60	5	2	28	2196	0	0	0
0.595	1	2	60	6	3	28	2196	0	0	0
0.596	1	4	60	7	4	28	2196	0	0	0
0.597	1	3	60	8	1	28	2196	0	0	0
0.598	1	1	60	9	2	28	2196	0	0	0
0.599	1	2	60	10	3	28	2196	0	0	0
0.6	1	4	61	1	4	28	2196	0	0	0
0.601	1	3	61	2	1	28	2196	0	0	0
0.602	1	1	61	3	2	28	2196	0	0	0
0.603	1	2	61	4	3	28	2196	0	0	0
0.604	1	4	61	5	4	28	2196	0	0	0
0.605	1	3	61	6	1	28	2196	0	0	0
0.606	1	1	61	7	2	28	2196	0	0	0
0.607	1	2	61	8	3	28	2196	0	0	0
0.608	1	4	61	9	4	28	2196	0	0	0
0.609	1	3	61	10	1	28	2196	0	0	0
0.61	1	1	62	1	2	28	2196	0	0	0
0.611	1	2	62	2	3	28	2196	0	0	0
0.612	1	4	62	3	4	28	2196	0	0	0
0.613	1	3	62	4	1	28	2196	0	0	0
0.614	1	1	62	5	2	28	2196	0	0	0
0.615	1	2	62	6	3	28	2196	0	0	0
0.616	1	4	62	7	4	28	2196	0	0	0
0.617	1	3	62	8	1	28	2196	0	0	0
0.618	1	1	62	9	2	28	2196	0	0	0
0.619	1	2	62	10	3	28	2196	0	0	0
0.62	1	4	63	1	4	28	2196	0	0	0
0.621	1	3	63	2	1	28	2196	0	0	0
0.622	1	1	63	3	2	28	2196	0	0	0
0.623	1	2	63	4	3	28	2196	0	0	0
0.624	1	4	63	5	4	28	2196	0	0	0
0.625	1	3	63	6	1	28	2196	0	0	0
0.626	1	1	63	7	2	28	2196	0	0	0
0.627	1	2	63	8	3	28	2196	0	0	0
0.628	1	4	63	9	4	28	2196	0	0	0
0.629	1	3	63	10	1	28	2196	0	0	0
0.63	1	1	64	1	2	28	2196	0	0	0
0.631	1	2	64	2	3	28	2196	0	0	0
0.632	1	4	64	3	4	28	2196	0	0	0
0.633	1	3	64	4	1	28	2196	0	0	0
0.634	1	1	64	5	2	28	2196	0	0	0
0.635	1	2	64	6	3	28	2196	0	0	0
0.636	1	4	64	7	4	28	2196	0	0	0
0.637	1	3	64	8	1	28	2196	0	0	0
0.638	1	1	64	9	2	28	2196	0	0	0
0.639	1	2	64	10	3	28	2196	0	0	0
0.64	1	4	65	1	4	28	2196	0	0	0
0.641	1	3	65	2	1	28	2196	0	0	0
0.642	1	1	65	3	2	28	2196	0	0	0
0.643	1	2	65	4	3	28	2196	0	0	0
0.644	1	4	65	5	4	28	2196	0	0	0
0.645	1	3	65	6	1	28	2196	0	0	0
0.646	1	1	65	7	2	28	2196	0	0	0
0.647	1	2	65	8	3	28	2196	0	0	0
0.648	1	4	65	9	4	28	2196	0	0	0
0.649	1	3	65	10	1	28	2196	0	0	0
0.65	1	1	66	1	2	28	2196	0	0	0
0.651	1	2	66	2	3	28	2196	0	0	0
0.652	1	4	66	3	4	28	2196	0	0	0
0.653	1	3	66	4	1	28	2196	0	0	0
0.654	1	1	66	5	2	28	2196	0	0	0
0.655	1	2	66	6	3	28	2196	0	0	0
0.656	1	4	66	7	4	28	2196	0	0	0
0.657	1	3	66	8	1	28	2196	0	0	0
0.658	1	1	66	9	2	28	2196	0	0	0
0.659	1	2	66	10	3	28	2196	0	0	0
0.66	1	4	67	1	4	28	2196	0	0	0
0.661	1	3	67	2	1	28	2196	0	0	0
0.662	1	1	67	3	2	28	2196	0	0	0
0.663	1	2	67	4	3	28	2196	0	0	0
0.664	1	4	67	5	4	28	2196	0	0	0
0.665	1	3	67	6	1	28	2196	0	0	0
0.666	1	1	67	7	2	28	2196	0	0	0
0.667	1	2	67	8	3	28	2196	0	0	0
0.668	1	4	67	9	4	28	2196	0	0	0
0.669	1	3	67	10	1	28	2196	0	0	0
0.67	1	1	68	1	2	28	2196	0	0	0
0.671	1	2	68	2	3	28	2196	0	0	0
0.672	1	4	68	3	4	28	2196	0	0	0
0.673	1	3	68	4	1	28	2196	0	0	0
0.674	1	1	68	5	2	28	2196	0	0	0
0.675	1	2	68	6	3	28	2196	0	0	0
0.676	1	4	68	7	4	28	2196	0	0	0
0.677	1	3	68	8	1	28	2196	0	0	0
0.678	1	1	68	9	2	28	2196	0	0	0
0.679	1	2	68	10	3	28	2196	0	0	0
0.68	1	4	69	1	4	28	2196	0	0	0
0.681	1	3	69	2	1	28	2196	0	0	0
0.682	1	1	69	3	2	28	2196	0	0	0
0.683	1	2	69	4	3	28	2196	0	0	0
0.684	1	4	69	5	4	28	2196	0	0	0
0.685	1	3	69	6	1	28	2196	0	0	0
0.686	1	1	69	7	2	28	2196	0	0	0
0.687	1	2	69	8	3	28	2196	0	0	0
0.688	1	4	69	9	4	28	2196	0	0	0
0.689	1	3	69	10	1	28	2196	0	0	0
0.69	1	1	70	1	2	28	2196	0	0	0
0.691	1	2	70	2	3	28	2196	0	0	0
0.692	1	4	70	3	4	28	2196	0	0	0
0.693	1	3	70	4	1	28	2196	0	0	0
0.694	1	1	70	5	2	28	2196	0	0	0
0.695	1	2	70	6	3	28	2196	0	0	0
0.696	1	4	70	7	4	28	2196	0	0	0
0.697	1	3	70	8	1	28	2196	0	0	0
0.698	1	1	70	9	2	28	2196	0	0	0
0.699	1	2	70	10	3	28	2196	0	0	0
0.7	1	4	71	1	4	28	2196	0	0	0
0.701	1	3	71	2	1	28	2196	0	0	0
0.702	1	1	71	3	2	28	2196	0	0	0
0.703	1	2	71	4	3	28	2196	0	0	0
0.704	1	4	71	5	4	28	2196	0	0	0
0.705	1	3	71	6	1	28	2196	0	0	0
0.706	1	1	71	7	2	28	2196	0	0	0
0.707	1	2	71	8	3	28	2196	0	0	0
0.708	1	4	71	9	4	28	2196	0	0	0
0.709	1	3	71	10	1	28	2196	0	0	0
0.71	1	1	72	1	2	28	2196	0	0	0
0.711	1	2	72	2	3	28	2196	0	0	0
0.712	1	4	72	3	4	28	2196	0	0	0
0.713	1	3	72	4	1	28	2196	0	0	0
0.714	1	1	72	5	2	28	2196	0	0	0
0.715	1	2	72	6	3	28	2196	0	0	0
0.716	1	4	72	7	4	28	2196	0	0	0
0.717	1	3	72	8	1	28	2196	0	0	0
0.718	1	1	72	9	2	28	2196	0	0	0
0.719	1	2	72	10	3	28	2196	0	0	0
0.72	1	4	73	1	4	28	2196	0	0	0
0.721	1	3	73	2	1	28	2196	0	0	0
0.722	1	1	73	3	2	28	2196	0	0	0
0.723	1	2	73	4	3	28	2196	0	0	0
0.724	1	4	73	5	4	28	2196	0	0	0
0.725	1	3	73	6	1	28	2196	0	0	0
0.726	1	1	73	7	2	28	2196	0	0	0
0.727	1	2	73	8	3	28	2196	0	0	0
0.728	1	4	73	9	4	28	2196	0	0	0
0.729	1	3	73	10	1	28	2196	0	0	0
0.73	1	1	74	1	2	28	2196	0	0	0
0.731	1	2	74	2	3	28	2196	0	0	0
0.732	1	4	74	3	4	28	2196	0	0	0
0.733	1	3	74	4	1	28	2196	0	0	0
0.734	1	1	74	5	2	28	2196	0	0	0
0.735	1	2	74	6	3	28	2196	0	0	0
0.736	1	4	74	7	4	28	2196	0	0	0
0.737	1	3	74	8	1	28	2196	0	0	0
0.738	1	1	74	9	2	28	2196	0	0	0
0.739	1	2	74	10	3	28	2196	0	0	0
0.74	1	4	75	1	4	28	2196	0	0	0
0.741	1	3	75	2	1	28	2196	0	0	0
0.742	1	1	75	3	2	28	2196	0	0	0
0.743	1	2	75	4	3	28	2196	0	0	0
0.744	1	4	75	5	4	28	2196	0	0	0
0.745	1	3	75	6	1	28	2196	0	0	0
0.746	1	1	75	7	2	28	2196	0	0	0
0.747	1	2	75	8	3	28	2196	0	0	0
0.748	1	4	75	9	4	28	2196	0	0	0
0.749	1	3	75	10	1	28	2196	0	0	0
0.75	1	1	76	1	2	28	2196	0	0	0
0.751	1	2	76	2	3	28	2196	0	0	0
0.752	1	4	76	3	4	28	2196	0	0	0
0.753	1	3	76	4	1	28	2196	0	0	0
0.754	1	1	76	5	2	28	2196	0	0	0
0.755	1	2	76	6	3	28	2196	0	0	0
0.756	1	4	76	7	4	28	2196	0	0	0
0.757	1	3	76	8	1	28	2196	0	0	0
0.758	1	1	76	9	2	28	2196	0	0	0
0.759	1	2	76	10	3	28	2196	0	0	0
0.76	1	4	77	1	4	28	2196	0	0	0
0.761	1	3	77	2	1	28	2196	0	0	0
0.762	1	1	77	3	2	28	2196	0	0	0
0.763	1	2	77	4	3	28	2196	0	0	0
0.764	1	4	77	5	4	28	2196	0	0	0
0.765	1	3	77	6	1	28	2196	0	0	0
0.766	1	1	77	7	2	28	2196	0	0	0
0.767	1	2	77	8	3	28	2196	0	0	0
0.768	1	4	77	9	4	28	2196	0	0	0
0.769	1	3	77	10	1	28	2196	0	0	0
0.77	1	1	78	1	2	28	2196	0	0	0
0.771	1	2	78	2	3	28	2196	0	0	0
0.772	1	4	78	3	4	28	2196	0	0	0
0.773	1	3	78	4	1	28	2196	0	0	0
0.774	1	1	78	5	2	28	2196	0	0	0
0.775	1	2	78	6	3	28	2196	0	0	0
0.776	1	4	78	7	4	28	2196	0	0	0
0.777	1	3	78	8	1	28	2196	0	0	0
0.778	1	1	78	9	2	28	2196	0	0	0
0.779	1	2	78	10	3	28	2196	0	0	0
0.78	1	4	79	1	4	28	2196	0	0	0
0.781	1	3	79	2	1	28	2196	0	0	0
0.782	1	1	79	3	2	28	2196	0	0	0
0.783	1	2	79	4	3	28	2196	0	0	0
0.784	1	4	79	5	4	28	2196	0	0	0
0.785	1	3	79	6	1	28	2196	0	0	0
0.786	1	1	79	7	2	28	2196	0	0	0
0.787	1	2	79	8	3	28	2196	0	0	0
0.788	1	4	79	9	4	28	2196	0	0	0
0.789	1	3	79	10	1	28	2196	0	0	0
0.79	1	1	80	1	2	28	2196	0	0	0
0.791	1	2	80	2	3	28	2196	0	0	0
0.792	1	4	80	3	4	28	2196	0	0	0
0.793	1	3	80	4	1	28	2196	0	0	0
0.794	1	1	80	5	2	28	2196	0	0	0
0.795	1	2	80	6	3	28	2196	0	0	0
0.796	1	4	80	7	4	28	2196	0	0	0
0.797	1	3	80	8	1	28	2196	0	0	0
0.798	1	1	80	9	2	28	2196	0	0	0
0.799	1	2	80	10	3	28	2196	0	0	0
0.8	1	4	81	1	4	28	2196	0	0	0
0.801	1	3	81	2	1	28	2196	0	0	0
0.802	1	1	81	3	2	28	2196	0	0	0
0.803	1	2	81	4	3	28	2196	0	0	0
0.804	1	4	81	5	4	28	2196	0	0	0
0.805	1	3	81	6	1	28	2196	0	0	0
0.806	1	1	81	7	2	28	2196	0	0	0
0.807	1	2	81	8	3	28	2196	0	0	0
0.808	1	4	81	9	4	28	2196	0	0	0
0.809	1	3	81	10	1	28	2196	0	0	0
0.81	1	1	82	1	2	28	2196	0	0	0
0.811	1	2	82	2	3	28	2196	0	0	0
0.812	1	4	82	3	4	28	2196	0	0	0
0.813	1	3	82	4	1	28	2196	0	0	0
0.814	1	1	82	5	2	28	2196	0	0	0
0.815	1	2	82	6	3	28	2196	0	0	0
0.816	1	4	82	7	4	28	2196	0	0	0
0.817	1	3	82	8	1	28	2196	0	0	0
0.818	1	1	82	9	2	28	2196	0	0	0
0.819	1	2	82	10	3	28	2196	0	0	0
0.82	1	4	83	1	4	28	2196	0	0	0
0.821	1	3	83	2	1	28	2196	0	0	0
0.822	1	1	83	3	2	28	2196	0	0	0
0.823	1	2	83	4	3	28	2196	0	0	0
0.824	1	4	83	5	4	28	2196	0	0	0
0.825	1	3	83	6	1	28	2196	0	0	0
0.826	1	1	83	7	2	28	2196	0	0	0
0.827	1	2	83	8	3	28	2196	0	0	0
0.828	1	4	83	9	4	28	2196	0	0	0
0.829	1	3	83	10	1	28	2196	0	0	0
0.83	1	1	84	1	2	28	2196	0	0	0
0.831	1	2	84	2	3	28	2196	0	0	0
0.832	1	4	84	3	4	28	2196	0	0	0
0.833	1	3	84	4	1	28	2196	0	0	0
0.834	1	1	84	5	2	28	2196	0	0	0
0.835	1	2	84	6	3	28	2196	0	0	0
0.836	1	4	84	7	4	28	2196	0	0	0
0.837	1	3	84	8	1	28	2196	0	0	0
0.838	1	1	84	9	2	28	2196	0	0	0
0.839	1	2	84	10	3	28	2196	0	0	0
0.84	1	4	85	1	4	28	2196	0	0	0
0.841	1	3	85	2	1	28	2196	0	0	0
0.842	1	1	85	3	2	28	2196	0	0	0
0.843	1	2	85	4	3	28	2196	0	0	0
0.844	1	4	85	5	4	28	2196	0	0	0
0.845	1	3	85	6	1	28	2196	0	0	0
0.846	1	1	85	7	2	28	2196	0	0	0
0.847	1	2	85	8	3	28	2196	0	0	0
0.848	1	4	85	9	4	28	2196	0	0	0
0.849	1	3	85	10	1	28	2196	0	0	0
0.85	1	1	86	1	2	28	2196	0	0	0
0.851	1	2	86	2	3	28	2196	0	0	0
0.852	1	4	86	3	4	28	2196	0	0	0
0.853	1	3	86	4	1	28	2196	0	0	0
0.854	1	1	86	5	2	28	2196	0	0	0
0.855	1	2	86	6	3	28	2196	0	0	0
0.856	1	4	86	7	4	28	2196	0	0	0
0.857	1	3	86	8	1	28	2196	0	0	0
0.858	1	1	86	9	2	28	2196	0	0	0
0.859	1	2	86	10	3	28	2196	0	0	0
0.86	1	4	87	1	4	28	2196	0	0	0
0.861	1	3	87	2	1	28	2196	0	0	0
0.862	1	1	87	3	2	28	2196	0	0	0
0.863	1	2	87	4	3	28	2196	0	0	0
0.864	1	4	87	5	4	28	2196	0	0	0
0.865	1	3	87	6	1	28	2196	0	0	0
0.866	1	1	87	7	2	28	2196	0	0	0
0.867	1	2	87	8	3	28	2196	0	0	0
0.868	1	4	87	9	4	28	2196	0	0	0
0.869	1	3	87	10	1	28	2196	0	0	0
0.87	1	1	88	1	2	28	2196	0	0	0
0.871	1	2	88	2	3	28	2196	0	0	0
0.872	1	4	88	3	4	28	2196	0	0	0
0.873	1	3	88	4	1	28	2196	0	0	0
0.874	1	1	88	5	2	28	2196	0	0	0
0.875	1	2	88	6	3	28	2196	0	0	0
0.876	1	4	88	7	4	28	2196	0	0	0
0.877	1	3	88	8	1	28	2196	0	0	0
0.878	1	1	88	9	2	28	2196	0	0	0
0.879	1	2	88	10	3	28	2196	0	0	0
0.88	1	4	89	1	4	28	2196	0	0	0
0.881	1	3	89	2	1	28	2196	0	0	0
0.882	1	1	89	3	2	28	2196	0	0	0
0.883	1	2	89	4	3	28	2196	0	0	0
0.884	1	4	89	5	4	28	2196	0	0	0
0.885	1	3	89	6	1	28	2196	0	0	0
0.886	1	1	89	7	2	28	2196	0	0	0
0.887	1	2	89	8	3	28	2196	0	0	0
0.888	1	4	89	9	4	28	2196	0	0	0
0.889	1	3	89	10	1	28	2196	0	0	0
0.89	1	1	90	1	2	28	2196	0	0	0
0.891	1	2	90	2	3	28	2196	0	0	0
0.892	1	4	90	3	4	28	2196	0	0	0
0.893	1	3	90	4	1	28	2196	0	0	0
0.894	1	1	90	5	2	28	2196	0	0	0
0.895	1	2	90	6	3	28	2196	0	0	0
0.896	1	4	90	7	4	28	2196	0	0	0
0.897	1	3	90	8	1	28	2196	0	0	0
0.898	1	1	90	9	2	28	2196	0	0	0
0.899	1	2	90	10	3	28	2196	0	0	0
0.9	1	4	91	1	4	28	2196	0	0	0
0.901	1	3	91	2	1	28	2196	0	0	0
0.902	1	1	91	3	2	28	2196	0	0	0
0.903	1	2	91	4	3	28	2196	0	0	0
0.904	1	4	91	5	4	28	2196	0	0	0
0.905	1	3	91	6	1	28	2196	0	0	0
0.906	1	1	91	7	2	28	2196	0	0	0
0.907	1	2	91	8	3	28	2196	0	0	0
0.908	1	4	91	9	4	28	2196	0	0	0
0.909	1	3	91	10	1	28	2196	0	0	0
0.91	1	1	92	1	2	28	2196	0	0	0
0.911	1	2	92	2	3	28	2196	0	0	0
0.912	1	4	92	3	4	28	2196	0	0	0
0.913	1	3	92	4	1	28	2196	0	0	0
0.914	1	1	92	5	2	28	2196	0	0	0
0.915	1	2	92	6	3	28	2196	0	0	0
0.916	1	4	92	7	4	28	2196	0	0	0
0.917	1	3	92	8	1	28	2196	0	0	0
0.918	1	1	92	9	2	28	2196	0	0	0
0.919	1	2	92	10	3	28	2196	0	0	0
0.92	1	4	93	1	4	28	2196	0	0	0
0.921	1	3	93	2	1	28	2196	0	0	0
0.922	1	1	93	3	2	28	2196	0	0	0
0.923	1	2	93	4	3	28	2196	0	0	0
0.924	1	4	93	5	4	28	2196	0	0	0
0.925	1	3	93	6	1	28	2196	0	0	0
0.926	1	1	93	7	2	28	2196	0	0	0
0.927	1	2	93	8	3	28	2196	0	0	0
0.928	1	4	93	9	4	28	2196	0	0	0
0.929	1	3	93	10	1	28	2196	0	0	0
0.93	1	1	94	1	2	28	2196	0	0	0
0.931	1	2	94	2	3	28	2196	0	0	0
0.932	1	4	94	3	4	28	2196	0	0	0
0.933	1	3	94	4	1	28	2196	0	0	0
0.934	1	1	94	5	2	28	2196	0	0	0
0.935	1	2	94	6	3	28	2196	0	0	0
0.936	1	4	94	7	4	28	2196	0	0	0
0.937	1	3	94	8	1	28	2196	0	0	0
0.938	1	1	94	9	2	28	2196	0	0	0
0.939	1	2	94	10	3	28	2196	0	0	0
0.94	1	4	95	1	4	28	2196	0	0	0
0.941	1	3	95	2	1	28	2196	0	0	0
0.942	1	1	95	3	2	28	2196	0	0	0
0.943	1	2	95	4	3	28	2196	0	0	0
0.944	1	4	95	5	4	28	2196	0	0	0
0.945	1	3	95	6	1	28	2196	0	0	0
0.946	1	1	95	7	2	28	2196	0	0	0
0.947	1	2	95	8	3	28	2196	0	0	0
0.948	1	4	95	9	4	28	2196	0	0	0
0.949	1	3	95	10	1	28	2196	0	0	0
0.95	1	1	96	1	2	28	2196	0	0	0
0.951	1	2	96	2	3	28	2196	0	0	0
0.952	1	4	96	3	4	28	2196	0	0	0
0.953	1	3	96	4	1	28	2196	0	0	0
0.954	1	1	96	5	2	28	2196	0	0	0
0.955	1	2	96	6	3	28	2196	0	0	0
0.956	1	4	96	7	4	28	2196	0	0	0
0.957	1	3	96	8	1	28	2196	0	0	0
0.958	1	1	96	9	2	28	2196	0	0	0
0.959	1	2	96	10	3	28	2196	0	0	0
0.96	1	4	97	1	4	28	2196	0	0	0
0.961	1	3	97	2	1	28	2196	0	0	0
0.962	1	1	97	3	2	28	2196	0	0	0
0.963	1	2	97	4	3	28	2196	0	0	0
0.964	1	4	97	5	4	28	2196	0	0	0
0.965	1	3	97	6	1	28	2196	0	0	0
0.966	1	1	97	7	2	28	2196	0	0	0
0.967	1	2	97	8	3	28	2196	0	0	0
0.968	1	4	97	9	4	28	2196	0	0	0
0.969	1	3	97	10	1	28	2196	0	0	0
0.97	1	1	98	1	2	28	2196	0	0	0
0.971	1	2	98	2	3	28	2196	0	0	0
0.972	1	4	98	3	4	28	2196	0	0	0
0.973	1	3	98	4	1	28	2196	0	0	0
0.974	1	1	98	5	2	28	2196	0	0	0
0.975	1	2	98	6	3	28	2196	0	0	0
0.976	1	4	98	7	4	28	2196	0	0	0
0.977	1	3	98	8	1	28	2196	0	0	0
0.978	1	1	98	9	2	28	2196	0	0	0
0.979	1	2	98	10	3	28	2196	0	0	0
0.98	1	4	99	1	4	28	2196	0	0	0
0.981	1	3	99	2	1	28	2196	0	0	0
0.982	1	1	99	3	2	28	2196	0	0	0
0.983	1	2	99	4	3	28	2196	0	0	0
0.984	1	4	99	5	4	28	2196	0	0	0
0.985	1	3	99	6	1	28	2196	0	0	0
0.986	1	1	99	7	2	28	2196	0	0	0
0.987	1	2	99	8	3	28	2196	0	0	0
0.988	1	4	99	9	4	28	2196	0	0	0
0.989	1	3	99	10	1	28	2196	0	0	0
0.99	1	1	100	1	2	28	2196	0	0	0
0.991	1	2	100	2	3	28	2196	0	0	0
0.992	1	4	100	3	4	28	2196	0	0	0
0.993	1	3	100	4	1	28	2196	0	0	0
0.994	1	1	100	5	2	28	2196	0	0	0
0.995	1	2	100	6	3	28	2196	0	0	0
0.996	1	4	100	7	4	28	2196	0	0	0
0.997	1	3	100	8	1	28	2196	0	0	0
0.998	1	1	100	9	2	28	2196	0	0	0
0.999	1	2	100	10	3	28	2196	0	0	0
1	1	4	101	1	4	28	2196	0	0	0
1.001	1	3	101	2	1	28	2196	0	0	0
1.002	1	1	101	3	2	28	2196	0	0	0
1.003	1	2	101	4	3	28	2196	0	0	0
1.004	1	4	101	5	4	28	2196	0	0	0
1.005	1	3	101	6	1	28	2196	0	0	0
1.006	1	1	101	7	2	28	2196	0	0	0
1.007	1	2	101	8	3	28	2196	0	0	0
1.008	1	4	101	9	4	28	2196	0	0	0
1.009	1	3	101	10	1	28	2196	0	0	0
1.01	1	1	102	1	2	28	2196	0	0	0
1.011	1	2	102	2	3	28	2196	0	0	0
1.012	1	4	102	3	4	28	2196	0	0	0
1.013	1	3	102	4	1	28	2196	0	0	0
1.014	1	1	102	5	2	28	2196	0	0	0
1.015	1	2	102	6	3	28	2196	0	0	0
1.016	1	4	102	7	4	28	2196	0	0	0
1.017	1	3	102	8	1	28	2196	0	0	0
1.018	1	1	102	9	2	28	2196	0	0	0
1.019	1	2	102	10	3	28	2196	0	0	0
1.02	1	4	103	1	4	28	2196	0	0	0
1.021	1	3	103	2	1	28	2196	0	0	0
1.022	1	1	103	3	2	28	2196	0	0	0
1.023	1	2	103	4	3	28	2196	0	0	0
1.024	1	4	103	5	4	28	2196	0	0	0
1.025	1	3	103	6	1	28	2196	0	0	0
1.026	1	1	103	7	2	28	2196	0	0	0
1.027	1	2	103	8	3	28	2196	0	0	0
1.028	1	4	103	9	4	28	2196	0	0	0
1.029	1	3	103	10	1	28	2196	0	0	0
1.03	1	1	104	1	2	28	2196	0	0	0
1.031	1	2	104	2	3	28	2196	0	0	0
1.032	1	4	104	3	4	28	2196	0	0	0
1.033	1	3	104	4	1	28	2196	0	0	0
1.034	1	1	104	5	2	28	2196	0	0	0
1.035	1	2	104	6	3	28	2196	0	0	0
1.036	1	4	104	7	4	28	2196	0	0	0
1.037	1	3	104	8	1	28	2196	0	0	0
1.038	1	1	104	9	2	28	2196	0	0	0
1.039	1	2	104	10	3	28	2196	0	0	0
1.04	1	4	105	1	4	28	2196	0	0	0
1.041	1	3	105	2	1	28	2196	0	0	0
1.042	1	1	105	3	2	28	2196	0	0	0
1.043	1	2	105	4	3	28	2196	0	0	0
1.044	1	4	105	5	4	28	2196	0	0	0
1.045	1	3	105	6	1	28	2196	0	0	0
1.046	1	1	105	7	2	28	2196	0	0	0
1.047	1	2	105	8	3	28	2196	0	0	0
1.048	1	4	105	9	4	28	2196	0	0	0
1.049	1	3	105	10	1	28	2196	0	0	0
1.05	1	1	106	1	2	28	2196	0	0	0
1.051	1	2	106	2	3	28	2196	0	0	0
1.052	1	4	106	3	4	28	2196	0	0	0
1.053	1	3	106	4	1	28	2196	0	0	0
1.054	1	1	106	5	2	28	2196	0	0	0
1.055	1	2	106	6	3	28	2196	0	0	0
1.056	1	4	106	7	4	28	2196	0	0	0
1.057	1	3	106	8	1	28	2196	0	0	0
1.058	1	1	106	9	2	28	2196	0	0	0
1.059	1	2	106	10	3	28	2196	0	0	0
1.06	1	4	107	1	4	28	2196	0	0	0
1.061	1	3	107	2	1	28	2196	0	0	0
1.062	1	1	107	3	2	28	2196	0	0	0
1.063	1	2	107	4	3	28	2196	0	0	0
1.064	1	4	107	5	4	28	2196	0	0	0
1.065	1	3	107	6	1	28	2196	0	0	0
1.066	1	1	107	7	2	28	2196	0	0	0
1.067	1	2	107	8	3	28	2196	0	0	0
1.068	1	4	107	9	4	28	2196	0	0	0
1.069	1	3	107	10	1	28	2196	0	0	0
1.07	1	1	108	1	2	28	2196	0	0	0
1.071	1	2	108	2	3	28	2196	0	0	0
1.072	1	4	108	3	4	28	2196	0	0	0
1.073	1	3	108	4	1	28	2196	0	0	0
1.074	1	1	108	5	2	28	2196	0	0	0
1.075	1	2	108	6	3	28	2196	0	0	0
1.076	1	4	108	7	4	28	2196	0	0	0
1.077	1	3	108	8	1	28	2196	0	0	0
1.078	1	1	108	9	2	28	2196	0	0	0
1.079	1	2	108	10	3	28	2196	0	0	0
1.08	1	4	109	1	4	28	2196	0	0	0
1.081	1	3	109	2	1	28	2196	0	0	0
1.082	1	1	109	3	2	28	2196	0	0	0
1.083	1	2	109	4	3	28	2196	0	0	0
1.084	1	4	109	5	4	28	2196	0	0	0
1.085	1	3	109	6	1	28	2196	0	0	0
1.086	1	1	109	7	2	28	2196	0	0	0
1.087	1	2	109	8	3	28	2196	0	0	0
1.088	1	4	109	9	4	28	2196	0	0	0
1.089	1	3	109	10	1	28	2196	0	0	0
1.09	1	1	110	1	2	28	2196	0	0	0
1.091	1	2	110	2	3	28	2196	0	0	0
1.092	1	4	110	3	4	28	2196	0	0	0
1.093	1	3	110	4	1	28	2196	0	0	0
1.094	1	1	110	5	2	28	2196	0	0	0
1.095	1	2	110	6	3	28	2196	0	0	0
1.096	1	4	110	7	4	28	2196	0	0	0
1.097	1	3	110	8	1	28	2196	0	0	0
1.098	1	1	110	9	2	28	2196	0	0	0
1.099	1	2	110	10	3	28	2196	0	0	0
1.1	1	4	111	1	4	28	2196	0	0	0
1.101	1	3	111	2	1	28	2196	0	0	0
1.102	1	1	111	3	2	28	2196	0	0	0
1.103	1	2	111	4	3	28	2196	0	0	0
1.104	1	4	111	5	4	28	2196	0	0	0
1.105	1	3	111	6	1	28	2196	0	0	0
1.106	1	1	111	7	2	28	2196	0	0	0
1.107	1	2	111	8	3	28	2196	0	0	0
1.108	1	4	111	9	4	28	2196	0	0	0
1.109	1	3	111	10	1	28	2196	0	0	0
1.11	1	1	112	1	2	28	2196	0	0	0
1.111	1	2	112	2	3	28	2196	0	0	0
1.112	1	4	112	3	4	28	2196	0	0	0
1.113	1	3	112	4	1	28	2196	0	0	0
1.114	1	1	112	5	2	28	2196	0	0	0
1.115	1	2	112	6	3	28	2196	0	0	0
1.116	1	4	112	7	4	28	2196	0	0	0
1.117	1	3	112	8	1	28	2196	0	0	0
1.118	1	1	112	9	2	28	2196	0	0	0
1.119	1	2	112	10	3	28	2196	0	0	0
1.12	1	4	113	1	4	28	2196	0	0	0
1.121	1	3	113	2	1	28	2196	0	0	0
1.122	1	1	113	3	2	28	2196	0	0	0
1.123	1	2	113	4	3	28	2196	0	0	0
1.124	1	4	113	5	4	28	2196	0	0	0
1.125	1	3	113	6	1	28	2196	0	0	0
1.126	1	1	113	7	2	28	2196	0	0	0
1.127	1	2	113	8	3	28	2196	0	0	0
1.128	1	4	113	9	4	28	2196	0	0	0
1.129	1	3	113	10	1	28	2196	0	0	0
1.13	1	1	114	1	2	28	2196	0	0	0
1.131	1	2	114	2	3	28	2196	0	0	0
1.132	1	4	114	3	4	28	2196	0	0	0
